,ROI,ECM_dim0_umap_coord1,ECM_dim0_umap_coord2,ECM_dim1_umap_coord1,ECM_dim1_umap_coord2,ECM_dim0_PCA_coord1,ECM_dim0_PCA_coord2,ECM_dim1_PCA_coord1,ECM_dim1_PCA_coord2,ECM_dim0_entropy,ECM_dim0_number_of_points,ECM_dim1_entropy,ECM_dim1_number_of_points,cancer_dim0_umap_coord1,cancer_dim0_umap_coord2,cancer_dim1_umap_coord1,cancer_dim1_umap_coord2,cancer_dim0_PCA_coord1,cancer_dim0_PCA_coord2,cancer_dim1_PCA_coord1,cancer_dim1_PCA_coord2,cancer_dim0_entropy,cancer_dim0_number_of_points,cancer_dim1_entropy,cancer_dim1_number_of_points,leukocytes_dim0_umap_coord1,leukocytes_dim0_umap_coord2,leukocytes_dim1_umap_coord1,leukocytes_dim1_umap_coord2,leukocytes_dim0_PCA_coord1,leukocytes_dim0_PCA_coord2,leukocytes_dim1_PCA_coord1,leukocytes_dim1_PCA_coord2,ECM_leukocytes_dim0_entropy_x,ECM_leukocytes_dim0_number_of_points_x,ECM_leukocytes_dim1_entropy_x,ECM_leukocytes_dim1_number_of_points_x,ECM_cancer_dim0_umap_coord1,ECM_cancer_dim0_umap_coord2,ECM_cancer_dim1_umap_coord1,ECM_cancer_dim1_umap_coord2,ECM_cancer_dim0_PCA_coord1,ECM_cancer_dim0_PCA_coord2,ECM_cancer_dim1_PCA_coord1,ECM_cancer_dim1_PCA_coord2,ECM_cancer_dim0_entropy,ECM_cancer_dim0_number_of_points,ECM_cancer_dim1_entropy,ECM_cancer_dim1_number_of_points,ECM_leukocytes_dim0_umap_coord1,ECM_leukocytes_dim0_umap_coord2,ECM_leukocytes_dim1_umap_coord1,ECM_leukocytes_dim1_umap_coord2,ECM_leukocytes_dim0_PCA_coord1,ECM_leukocytes_dim0_PCA_coord2,ECM_leukocytes_dim1_PCA_coord1,ECM_leukocytes_dim1_PCA_coord2,ECM_leukocytes_dim0_entropy_y,ECM_leukocytes_dim0_number_of_points_y,ECM_leukocytes_dim1_entropy_y,ECM_leukocytes_dim1_number_of_points_y,cancer_leukocytes_dim0_umap_coord1,cancer_leukocytes_dim0_umap_coord2,cancer_leukocytes_dim1_umap_coord1,cancer_leukocytes_dim1_umap_coord2,cancer_leukocytes_dim0_PCA_coord1,cancer_leukocytes_dim0_PCA_coord2,cancer_leukocytes_dim1_PCA_coord1,cancer_leukocytes_dim1_PCA_coord2,cancer_leukocytes_dim0_entropy,cancer_leukocytes_dim0_number_of_points,cancer_leukocytes_dim1_entropy,cancer_leukocytes_dim1_number_of_points,combined_umap_coord1,combined_umap_coord2,combined_PCA_coord1,combined_PCA_coord2
32,CRUK0048_R2,3.755299692179389,-1.2925646302321632,2.4644968587281504,4.200985157650925,4.081098116048834e-05,3.248579813420235e-06,-7.453630483758094e-06,-9.677350200065862e-06,0.6108656170255546,1155.0,0.5181242606588627,213.0,0.7528226513926888,1.580979934044869,4.137239208755726,4.7839785680516025,-0.0004772718571657,0.0001348545688273,7.233729643100765e-05,7.204758796346287e-06,0.5088547362049283,265,0.3712477181437794,34,-2.745232469199006,3.003603759255999,3.710115990454941,-3.3393300527763885,-0.000597571504254,-1.985576727789615e-05,5.691747632615386e-05,1.2322339245453442e-05,0.3841678368068011,46.0,0.3470586362679826,17.0,-0.0549304083178385,-4.090153682452997,-1.430218192898515,-3.601875942614152,2.0120229375119715e-05,-3.616294390519714e-06,-1.1124657085603614e-05,5.644102937432466e-06,0.3962356345346784,42.0,0.3456665924300588,18.0,-9.062635905634794,1.2746809795543492,-6.487813309173352,0.3112424185942102,2.6740278072386472e-05,1.1564688202183702e-05,1.2366030463816833e-05,-2.900063645785421e-06,0.3841678368068011,46.0,0.3470586362679826,17.0,-4.701781108268846,-2.466322443104252,-2.457949715978689,1.5567094159309942,7.183497233152723e-05,-2.1753337282462267e-05,-2.8382824641202597e-05,-1.7732747219662666e-05,0.3274573545614812,23.0,0.1723843264775106,4.0,-1.5005831046604878,-1.5122184790439768,-0.0008473258137077,0.000554181001529
33,CRUK0034_R3,-9.612228603272582,-5.968045452245638,14.489022221254327,-2.5128731331593173,0.000353271203123,-0.0001169364768155,9.930057383981584e-05,2.4890941299002262e-05,0.6585439275903439,2477.0,0.5829135391465666,470.0,-0.365317158542079,9.61985350037112,4.974301770450023,-7.41491288203487,0.0016991550769852,-4.800894958958266e-05,-0.0001179317550202,-4.680178674615945e-05,0.6189640982304981,1231,0.554588602955758,276,9.807936605211395,-2.958752532979606,6.711342717502882,2.1605248709622744,0.0027661286584667,-0.0002262165888661,-0.0003005281175229,-4.972106851950728e-05,0.4857197401858142,115.0,0.4453287003709781,58.0,0.1718088363938037,-8.915609032517883,0.1721247289547539,1.3226148671042426,-0.0002232884387734,8.561383338505435e-05,7.441155023938455e-05,-4.1025435173936e-05,0.5005139845986436,133.0,0.4483703786959731,70.0,-4.372810681794258,-5.483017905964877,1.5942158988872852,-0.8062578728679188,-0.0001345405196698,-2.775541812512896e-05,-7.06153904971376e-05,-3.409269670402327e-05,0.4857197401858142,115.0,0.4453287003709781,58.0,3.296732898349755,-4.497629218319668,3.145620599877083,5.478057789525313,-0.0002620223607393,9.926547530550537e-07,4.953129210669192e-05,-1.4005868933498176e-05,0.4474881002710184,86.0,0.3649950896832468,30.0,4.046900218503597,1.6445121285849682,0.001833475205984,-0.0024916947439463
34,CRUK0036_R1_ROI_2,10.901363652956189,-6.18895661499378,-3.855402773554461,5.073531763843695,-0.000357334176111,-5.98974109518417e-05,-7.917610988437813e-05,2.426140739865656e-05,0.5243775703210884,352.0,0.3191631898699557,30.0,-2.072294239744536,9.63894304618118,4.216594567828791,-5.249051018706176,0.0009880193703059,0.0006665575135029,-7.07627876826942e-05,-0.0001442112152028,0.5736907205807478,652,0.4972177938338715,141,-6.538660088424933,-2.757882311805397,1.8912602909855567,-4.319154322389539,-0.0007594902013257,-0.0002514123955207,5.901281158400419e-05,2.0808284092726667e-05,0.3298852654923022,26.0,0.2075437869607325,6.0,2.14702122681892,-3.106864100056712,-0.9717412564808724,-2.802316410457653,1.3045684292503447e-05,-4.775033446748003e-05,-1.8853645671328788e-06,3.42828171873317e-05,0.4142229079850408,51.0,0.3438679741865608,19.0,-8.095185095498495,-0.3354030529474817,-4.296347480119749,-0.2871931921963654,7.057292286915822e-05,-2.4467507304415196e-05,2.9109622601203783e-05,-5.656803847633977e-06,0.3298852654923022,26.0,0.2075437869607325,6.0,-5.924516528108699,-3.914015480775901,-1.9628694126257729,3.104053285285416,9.701299192378092e-05,-3.729014336772365e-05,-2.350549818677272e-05,-3.876290428467823e-06,0.3224227864088586,22.0,0.1985710560594721,8.0,1.0051287268694435,3.450974904987001,0.0005703709684647,0.0009705235930707
35,CRUK0002_R2_ROI_2,4.0743655329915,-0.3866821693546851,3.427803447271814,3.7012559470957935,1.2756891186722117e-05,9.604080605667896e-05,-1.0492293372653416e-05,-3.3389868637792326e-05,0.5792623135569088,785.0,0.5031517569274763,144.0,-0.2221811353175565,3.690665434071261,0.7449540124643351,-0.3868214290154408,-0.000361437315097,0.0006480237064606,5.741927831909241e-05,-3.353990842466151e-05,0.5140001844334321,277,0.4468492411537718,65,-5.965401309939835,-1.407231299413233,2.1277734326466198,-4.632585438299937,-0.0007556367759142,-0.0001841339157601,5.932953036271119e-05,2.6187172238204248e-05,0.3501512609087743,32.0,0.2342831979560794,9.0,-0.2702212859959304,-10.521853677900545,1.4745333096916406,-0.0548234044563209,-6.559446794588741e-05,-2.4506456931412743e-05,4.463936905488879e-05,2.5121568076612388e-05,0.4420338350764093,72.0,0.4092128591270317,36.0,-7.088142605929326,-0.5358417794671267,-5.175312370301389,-1.2508970724666113,6.237341917719799e-05,4.36570914457872e-06,2.847798210947465e-05,-4.255664914976742e-07,0.3501512609087743,32.0,0.2342831979560794,9.0,-7.01068056524837,-3.162794472911189,-0.8707363403679286,2.785646757888993,0.0001055781920722,-1.215428107573588e-06,-2.934917793336365e-05,-1.119447853981927e-05,0.3412726251196471,27.0,0.1939208205788011,8.0,-2.382010228623453,-1.4035764734556095,-0.0007929874628084,0.0007135674568486
36,CRUK0015_R1,-8.826946718106598,-6.274099818618065,13.892658210910348,-2.0353755389211776,0.0002360427288317,-4.874244648000918e-05,7.310991837962283e-05,2.712766959055921e-05,0.6390771058184348,1785.0,0.5804486716036898,382.0,3.048199189333145,4.912726098289172,3.2670597653997304,3.4783532992718493,0.0001914332361365,5.304754542684873e-05,3.5524430038446084e-05,2.985131190854884e-05,0.5727274145073591,691,0.4900807347076539,127,3.741394134278612,1.870049010725143,4.095928185233311,0.0556555448887025,0.000505503100585,0.0004346335500072,7.144050496197775e-06,-5.544378467174738e-05,0.4532091286585071,80.0,0.4413061390878702,41.0,0.4298557740146299,-4.48101670989155,-3.80027552888958,-3.639206130336948,-3.0354791289271035e-06,-9.82793854086417e-06,-2.6908542504310623e-05,-4.466062882407301e-07,0.4098793719062042,53.0,0.3028760183229561,14.0,8.919994463155735,1.772135686872031,1.046442360963198,0.7295371076704017,-3.970857707188181e-05,-1.2039784571441144e-05,-3.172095076123529e-05,3.650638552481439e-06,0.4532091286585071,80.0,0.4413061390878702,41.0,-5.112479912057456,-4.479713703265721,-2.176712746819132,3.087527431226188,4.199575241096033e-05,-1.3397210450731515e-05,-2.873050418020603e-05,-1.790976952895501e-05,0.3562266818204172,38.0,0.2268254055421849,10.0,3.213710374072266,1.4970794490001975,-2.8116043911431735e-05,-0.0004345439812459
37,CRUK0046_R3_ROI_2,10.035486208335154,-3.1124786025457047,-2.286716955910651,4.135323122219704,-0.0002087747354852,-1.049870431098082e-05,-5.308631604499967e-05,1.6607368721481647e-05,0.5682149916729755,625.0,0.446925784500275,92.0,-0.3685363313946517,9.447748039541192,4.785127822431049,-7.16861222858961,0.0015703832894662,0.0001220302346023,-0.0001449354724481,-4.474213566874937e-05,0.6128971294116409,1190,0.5502093241816611,274,0.7931769075433382,4.297576941390816,4.960071130457251,-0.4041396872783774,-7.352611711746416e-05,0.0001129518952003,1.510472995189794e-05,-3.573336650322716e-06,0.404493232480477,48.0,0.2787763454742294,18.0,0.3090286396408733,-5.986926688853646,-0.6936778984196059,-1.4322371806059442,-2.939134163527588e-05,-5.518828578017044e-07,5.157855364643496e-06,-8.519965089402555e-06,0.4270348968666381,63.0,0.357011628534335,25.0,-9.09741378388812,2.400208252686177,-2.874302916772872,0.6322309479691328,5.463028308450159e-06,-1.7950711196191912e-06,-1.764705740885998e-06,-4.622826028671858e-06,0.404493232480477,48.0,0.2787763454742294,18.0,-0.0135585953229072,-3.5065878086754685,-1.4769460329024098,3.7619014154192505,-6.224930908827659e-05,5.771518810761769e-05,-1.447733384027196e-05,-1.0796293820677618e-05,0.4007756265132798,47.0,0.2964401754374707,16.0,2.268083326952866,3.54739412194114,0.0012813277257628,0.0003715189509176
38,CRUK0041_R2_ROI_2,-8.964550167388238,-6.552223109234721,13.521099314510964,-2.318711659183388,0.0002172325843311,-7.160958163989037e-05,6.195141090501195e-05,3.459521594894733e-05,0.6429395780604092,1864.0,0.5722567027817199,386.0,-4.2738589887563405,-1.006590407044366,8.451574156529546,6.372196812901363,-0.0009209751197017,-2.2728159936925117e-05,9.171108958809392e-05,2.799291365658479e-05,0.4509375353744446,131,0.298303784143635,19,-5.869626671831841,-1.0009745213589345,0.5027760489371554,-4.033061368527562,-0.0007663229475977,-0.0001826045355185,5.912450930459615e-05,2.3572103361746507e-05,0.3764320808544397,36.0,0.362226427469399,16.0,2.3077567464966373,-3.550539360686544,-0.0094925199646104,-0.6164484996562746,2.3782816692057448e-06,-7.107992974511757e-05,-2.261039910189502e-07,1.3827675067214846e-05,0.4025892147975626,45.0,0.3678847457615483,21.0,-3.9511683529721617,0.5734667047715207,-4.175704848129143,0.7553425683111538,2.398631108568187e-05,4.25225972211367e-05,1.9239843379363312e-05,8.777177199483254e-06,0.3764320808544397,36.0,0.362226427469399,16.0,-7.118607853500344,-3.434240146486525,-2.0062966947895045,1.6544294947483962,0.0001298221359091,5.944320337003888e-06,-3.233129271111775e-05,-1.665681517464686e-06,0.3136284435419714,21.0,0.2503952142929018,7.0,-1.2358980376232598,-4.39859641008802,-0.0013153834927928,0.0006335048466034
39,CRUK0010_R1_ROI_2,8.1172297772553,-2.554339800424053,1.9282948261755983,5.981266014835799,-0.0001216973165217,6.048047706452957e-05,-4.032551175905944e-05,-1.717105446192427e-05,0.5641996080859317,606.0,0.4555230988159298,88.0,-4.611505552033011,-1.7871005569933378,6.4349599178497385,6.148881320095954,-0.0010540654085198,-8.924437934167984e-05,9.712925062527708e-05,2.483105496683176e-05,0.4261591570912791,85,0.282001286286039,15,-3.259366558269466,1.9072778462911963,0.9032236695538772,-5.479488292892831,-0.0007287852983594,-0.000188347602827,5.932654723795437e-05,2.4690562602676217e-05,0.353907935390574,27.0,0.2427986517879786,9.0,0.185074531033293,-3.361264569428679,-2.2762674813215504,-3.418492628199515,5.235959521000656e-05,-1.2935241276252193e-05,-1.572856043155153e-05,1.6640717523621695e-05,0.3952043367421879,43.0,0.3691928163839852,20.0,-7.3094230069694754,0.2855085429356355,-5.699224181634597,0.3884130150764291,5.513480412256066e-05,3.173053066126448e-06,2.8870952033957365e-05,1.991217760329968e-06,0.353907935390574,27.0,0.2427986517879786,9.0,-6.793161144333896,-3.9058553986985487,-2.0715090600017576,2.2740710956063044,0.0001318605275419,2.5305944497143347e-05,-2.923313809673408e-05,-5.540567823318614e-08,0.30323794320763,18.0,0.1367400947192077,3.0,-1.195028656275399,-3.9128072835901135,-0.0014097273108208,0.000600687570427
40,CRUK0036_R3_ROI_2,10.600405036959392,-5.291694699387074,-1.4457335866943024,4.067624860676514,-0.0002748600601637,-6.662615080705678e-05,-3.80505869290298e-05,2.2851464764448283e-05,0.5696683977077878,693.0,0.4580082074942431,117.0,-0.1712946081487459,3.71878240730896,0.452098125400155,-0.0319311939422591,-0.000360402588465,0.0004497289546509,7.260463346763003e-05,-3.0346926719847467e-05,0.5160027434953759,289,0.4231706849590528,56,-2.973619785782375,2.828689736982216,0.0949262456510069,-4.081720141030806,-0.000597828368561,-7.655445331273484e-05,5.718825526741362e-05,2.427960872456829e-05,0.3269202750933729,23.0,0.1370263751876308,3.0,-0.3492730450614936,-0.2452030392286185,-4.255900730671655,-4.613788005161718,0.0001140569566529,7.19948349242665e-05,-2.550702336475592e-05,-1.735531705640473e-05,0.2977156701816508,18.0,0.1791806468660662,4.0,-8.348541207357297,0.0125992738103143,-4.267914324556216,-0.1543396179966559,6.347268108280646e-05,-5.06619732534344e-05,3.165731787123183e-05,-1.2708295998188804e-05,0.3269202750933729,23.0,0.1370263751876308,3.0,-2.1788483729192483,-4.065197314304283,0.6585047575568792,3.538901154317184,1.7238715325317507e-05,-3.390572171131031e-05,-5.349217635025297e-06,7.496012327700081e-06,0.3419005426273306,25.0,0.308918688223934,12.0,-2.0043157580737407,-1.3979352077196423,-0.0007287502584753,0.000586568375934
41,CRUK0010_R1_ROI_1,3.8345980633336136,-1.8810998107581185,12.829328558573495,-2.332811904001435,8.728105671792653e-05,-5.768443706478916e-05,3.2471926710478525e-05,2.675728966040789e-05,0.629594321173665,1510.0,0.5723038365834188,325.0,-2.2808206468575105,-1.1118229229779757,6.16833161727503,5.882573277239512,-0.0010021961486301,-2.5643642111132398e-05,9.381038417175892e-05,2.3803431677435875e-05,0.4292153781756966,94,0.3152205366642578,13,-6.678547465593533,-2.9854893023683604,1.8994351759280488,-3.75517362830036,-0.0008350726925569,-0.0002813689524275,5.870201944574154e-05,2.1248560895950495e-05,0.3346612226468698,20.0,0.312712718729628,6.0,-0.1917284432814034,-0.6796425154608843,-4.466820681848068,-4.086696120428905,0.0001044734845041,1.7189705491674683e-05,-3.080475994354276e-05,-1.3671595001940618e-05,0.3424606875303877,26.0,0.2629178038823787,8.0,-7.6730827600615825,0.3107913933166976,-4.132722480391669,-0.2220631865580533,5.40530173084822e-05,-1.3041693843574742e-05,2.4408938199545265e-05,-6.747800688062385e-06,0.3346612226468698,20.0,0.312712718729628,6.0,-6.1371960373307415,-2.2100220701558584,-2.4343538561204245,1.9294404489543648,0.0001319963335855,3.871916139601263e-05,-3.077742870087135e-05,-7.519360000955848e-06,0.241874540938298,11.0,0.1251414749535984,4.0,-1.3893130345411977,-4.208032422293716,-0.0013904565979941,0.0006968365438208
42,CRUK0046_R4_ROI_2,11.412210816707232,-6.383253383999639,-3.6896524279911582,5.004356106997252,-0.0003963911866664,4.359036614262599e-07,-7.876106757239458e-05,2.3121959986093945e-05,0.4884975443165107,224.0,0.3131280739643137,22.0,-0.2573799987545947,9.33101335019885,4.175094999471429,-6.062963115896345,0.0017671841033192,0.0002505069851784,-0.0001642177493843,-0.0001020249649726,0.612972082917989,1211,0.53633699223352,252,2.8579660272476897,2.655613810459432,3.6332385347372034,-2.31089922796852,0.0001597678461505,0.0004149528689602,3.3601039150199113e-05,-1.681058011653624e-06,0.3835254384049759,47.0,0.225050480112863,11.0,1.6586564673491315,-3.2252588269983518,-0.8983588036011997,-2.870476458633865,1.2778461910310902e-05,-5.833060946580878e-05,-3.1084161566810915e-06,4.542480557348647e-05,0.3998281229803929,46.0,0.3494687185329408,20.0,-8.673651173750802,1.2902592638631436,-6.074100882589243,-0.2775862762715628,3.0068151141724293e-05,-1.1534723126791746e-05,3.348102592610834e-05,-1.1178308787191268e-05,0.3835254384049759,47.0,0.225050480112863,11.0,2.5754174635924625,-4.713312683219808,2.086804715939857,5.148785390675498,-0.0001170446408323,-5.5080183334979e-05,4.219940246044116e-05,2.2398662892490165e-05,0.4084005032062675,59.0,0.3708154902354932,29.0,2.407456959192196,3.869401766031964,0.0015198813403661,0.0002079173707383
43,CRUK0010_R2,8.602577044410868,-2.6738104520526607,1.814329571952184,5.247393305275814,-0.0001304505738443,2.3916743081924324e-05,-2.9304030571283965e-05,5.451479834484285e-06,0.5790643907019453,802.0,0.4954709453254556,153.0,4.168880186601326,5.450524827904561,6.05173156169078,-8.657070305261263,0.000523555419731,7.36867855485674e-05,-3.845611218534353e-05,-2.8693517502668205e-05,0.5747751482364276,653,0.5049028256037421,134,2.9879239959634707,2.0924255971886394,5.558695931604087,-0.0193744342941931,0.0003766756129788,0.0002113489133132,-3.330145690084607e-05,5.625459347141689e-06,0.3570778005800577,30.0,0.3355517196120837,14.0,-0.6391621155391362,-0.7701862549808945,-3.3668633444752527,-3.4009377493038526,0.0001032621719309,1.935979396514279e-05,-2.933127632221198e-05,3.0730635163591484e-06,0.3317466221531239,21.0,0.2676356192867686,8.0,-8.002145926969604,0.6128305952153156,-3.54590148697634,0.0185949662216609,4.779217137533055e-05,-1.1718260917994438e-05,1.7497722265928837e-05,-1.0099704327800724e-05,0.3570778005800577,30.0,0.3355517196120837,14.0,-5.87295123322457,-2.020784387799355,-3.28659174806159,3.6350010745719934,7.054770093094987e-05,-7.077625322568823e-06,-2.678444467153371e-05,3.309621297276054e-07,0.3127883343089782,19.0,0.1398245910671324,4.0,2.928487278150222,1.958677246007968,0.0003110681973903,-0.0002217714253164
44,CRUK0036_R1_ROI_1,11.132986321861232,-6.396568585274672,-4.052423042483132,4.965285020842501,-0.0003811769368701,-5.376964683098483e-05,-7.947622063368058e-05,2.6865678856647428e-05,0.511499430658818,302.0,0.2756960079515075,24.0,-0.3294404803975269,9.173290740493336,4.20413138776233,-6.152475580131383,0.0016205188436847,0.0002182480135651,-0.0001827865771993,-6.954781194160074e-05,0.5983362030196404,936,0.5153445236532309,208,-3.0022594120220627,2.356136561874583,1.4275412726656218,-4.166732346444525,-0.0006427850280748,-0.0001141126743785,5.9221965132499095e-05,2.5095362319527736e-05,0.3614216201506738,34.0,0.1472565867922077,5.0,0.0485119236854388,-2.1010287757884933,-4.0713206034028,-3.4524157768927592,8.320962644261478e-05,-3.309499809827452e-05,-2.7771182794021827e-05,2.0530970717809715e-06,0.3670675330626646,33.0,0.2715312503276535,11.0,-8.46323019751512,0.0175411228835169,-5.136533286411632,-1.3333719848129748,5.568871183959644e-05,-2.727127693006802e-05,3.604307169313492e-05,-1.1654948020926715e-05,0.3614216201506738,34.0,0.1472565867922077,5.0,-6.252103058551465,-1.892531871826183,-3.290183002984546,3.2770769788032337,6.40009955695365e-05,1.0849941024536916e-06,-2.873280656015614e-05,-7.716943566316601e-07,0.3269460006371298,21.0,0.0825328966304744,3.0,1.35757093109988,3.818958627933007,0.0012480543426211,0.0009615990613844
45,CRUK0001_R1_ROI_1,-9.046438364228786,-5.655691026651953,8.618437681115909,-1.0701677448792517,0.0003034237729191,1.4433319357280053e-06,6.80804383020848e-05,2.685282969679948e-07,0.635015756006556,1803.0,0.5641769351846895,376.0,-8.74656255724468,-4.732292025185917,7.939073317584651,6.657213866052676,-0.0011530884644297,-0.0002753641445415,9.99966268748999e-05,3.4754439276884514e-05,0.3714635571538377,54,0.0816869971168795,2,-2.0519783325655703,3.409369823216572,3.072902494279614,-3.0090029248299213,-0.0002107671343728,0.0001535046460549,3.388130462737579e-05,1.2913137391910296e-05,0.4432229245782539,75.0,0.4365982248853659,44.0,-0.4308642851744085,-1.633408094752785,-3.1866900703666365,-3.692976737690992,7.629026993829202e-05,-1.103451582194828e-05,-2.023567786736212e-05,-1.1776960365270137e-07,0.364740808014558,33.0,0.2738094581954644,12.0,-0.1823996722303233,-2.6982423576466736,1.048517351931072,1.077670329616461,-5.920685699460523e-05,3.124012145047936e-05,-3.1349901264437166e-05,2.026238776131407e-05,0.4432229245782539,75.0,0.4365982248853659,44.0,-6.246988985456496,-4.067961014643712,-1.4512888385349785,3.4497132559243147,6.946194758254359e-05,3.992366199396964e-05,-1.7621047373080454e-05,-1.7796037318600006e-05,0.3382181436474135,29.0,0.2840173147414185,6.0,0.4772440168332342,-4.093050240242924,-0.0014441006608111,6.594082540111986e-05
46,CRUK0052_R1_ROI_1,4.927811768182132,-0.7846577940391423,2.469308363294482,4.545734019660104,-3.174713277776706e-05,3.76651608314192e-05,-2.205840521073353e-05,-4.9669554094272015e-06,0.5915117030149956,885.0,0.4869798260639612,144.0,-2.169925619613878,9.503754673262808,4.154190662047464,-5.0059745135160085,0.0009642140477354,0.0004662540142424,-4.8284733309864255e-05,-9.557294576005668e-05,0.5812111920897486,738,0.4943214827606248,149,2.560268402633844,2.8485903428924413,5.2471084176735205,-0.1624035230197572,8.862081299642084e-05,0.00020564354358,-1.743684635488041e-06,8.150093544507806e-06,0.4034870301542777,58.0,0.4130208295563054,21.0,-0.3767484025531153,-9.302570023753946,1.4279608201989045,-0.4079602499399972,-7.503526214309944e-05,1.55879953829053e-05,3.657637167515663e-05,1.8266652822889064e-05,0.4517503871871875,75.0,0.4225560301526241,37.0,-8.47080300823255,2.400152452893896,-2.2903583370027465,0.400125280639113,1.6332974565823267e-05,1.3696012591937795e-06,8.032870381728539e-06,-1.526951512184256e-05,0.4034870301542777,58.0,0.4130208295563054,21.0,-0.6606210637213551,-3.8268578799867514,-0.1094158268655323,3.7727303777571777,-3.356361075593909e-05,1.0749060868900476e-05,1.552923936220458e-06,-2.600402825188305e-06,0.3947425758703502,42.0,0.3743917492527837,17.0,2.246923364744514,2.794318207094103,0.0006703110772767,0.0001156706893205
47,CRUK0002_R3_ROI_2,1.314428018345583,-2.375542227797109,7.790547348417754,0.018748289302809,0.0001370256487162,4.265160940540668e-05,1.8128079532152446e-05,-2.0362798704777794e-05,0.6115202068460546,1282.0,0.5461296293190538,258.0,-4.578884963890608,-1.4045034820116178,5.324501136072574,5.211368260258524,-0.0010689608689002,1.0485511299258903e-05,9.888043414095446e-05,2.978409602535824e-05,0.4277371162148487,95,0.3262556162474371,15,-8.10529698644284,-3.909047471312919,2.265268646302894,-4.544519225304321,-0.0008496649037383,-0.0004124361965853,5.874937903990665e-05,2.476557620992833e-05,,,,,2.8757073750026385,-3.85335194201869,0.624046175831452,-0.0502500045648104,-3.9871614006098215e-05,-4.035771965750412e-05,1.3647803669352132e-05,-2.7654402974492584e-06,0.4202670815775276,59.0,0.3967709158024994,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
