,ROI,ECM_dim0_umap_coord1,ECM_dim0_umap_coord2,ECM_dim1_umap_coord1,ECM_dim1_umap_coord2,ECM_dim0_PCA_coord1,ECM_dim0_PCA_coord2,ECM_dim1_PCA_coord1,ECM_dim1_PCA_coord2,ECM_dim0_entropy,ECM_dim0_number_of_points,ECM_dim1_entropy,ECM_dim1_number_of_points,cancer_dim0_umap_coord1,cancer_dim0_umap_coord2,cancer_dim1_umap_coord1,cancer_dim1_umap_coord2,cancer_dim0_PCA_coord1,cancer_dim0_PCA_coord2,cancer_dim1_PCA_coord1,cancer_dim1_PCA_coord2,cancer_dim0_entropy,cancer_dim0_number_of_points,cancer_dim1_entropy,cancer_dim1_number_of_points,leukocytes_dim0_umap_coord1,leukocytes_dim0_umap_coord2,leukocytes_dim1_umap_coord1,leukocytes_dim1_umap_coord2,leukocytes_dim0_PCA_coord1,leukocytes_dim0_PCA_coord2,leukocytes_dim1_PCA_coord1,leukocytes_dim1_PCA_coord2,ECM_leukocytes_dim0_entropy_x,ECM_leukocytes_dim0_number_of_points_x,ECM_leukocytes_dim1_entropy_x,ECM_leukocytes_dim1_number_of_points_x,ECM_cancer_dim0_umap_coord1,ECM_cancer_dim0_umap_coord2,ECM_cancer_dim1_umap_coord1,ECM_cancer_dim1_umap_coord2,ECM_cancer_dim0_PCA_coord1,ECM_cancer_dim0_PCA_coord2,ECM_cancer_dim1_PCA_coord1,ECM_cancer_dim1_PCA_coord2,ECM_cancer_dim0_entropy,ECM_cancer_dim0_number_of_points,ECM_cancer_dim1_entropy,ECM_cancer_dim1_number_of_points,ECM_leukocytes_dim0_umap_coord1,ECM_leukocytes_dim0_umap_coord2,ECM_leukocytes_dim1_umap_coord1,ECM_leukocytes_dim1_umap_coord2,ECM_leukocytes_dim0_PCA_coord1,ECM_leukocytes_dim0_PCA_coord2,ECM_leukocytes_dim1_PCA_coord1,ECM_leukocytes_dim1_PCA_coord2,ECM_leukocytes_dim0_entropy_y,ECM_leukocytes_dim0_number_of_points_y,ECM_leukocytes_dim1_entropy_y,ECM_leukocytes_dim1_number_of_points_y,cancer_leukocytes_dim0_umap_coord1,cancer_leukocytes_dim0_umap_coord2,cancer_leukocytes_dim1_umap_coord1,cancer_leukocytes_dim1_umap_coord2,cancer_leukocytes_dim0_PCA_coord1,cancer_leukocytes_dim0_PCA_coord2,cancer_leukocytes_dim1_PCA_coord1,cancer_leukocytes_dim1_PCA_coord2,cancer_leukocytes_dim0_entropy,cancer_leukocytes_dim0_number_of_points,cancer_leukocytes_dim1_entropy,cancer_leukocytes_dim1_number_of_points,combined_umap_coord1,combined_umap_coord2,combined_PCA_coord1,combined_PCA_coord2
48,CRUK0015_R2,8.303030620055688,-2.7271300514462142,2.1196873077923573,6.389769981212069,-0.0001365412798555,4.192047334249074e-05,-4.112885255124307e-05,-9.549782360687107e-06,0.5694194091048494,676.0,0.458142268289252,111.0,4.264344534879016,5.55849296679023,6.030649376994138,-8.633906947186116,0.0007750847313481,-7.710806302523714e-05,-4.723772032921533e-05,1.091021081211482e-05,0.5943294412009176,895,0.5395015100931259,195,1.113106743910613,3.937490798092552,3.8325485422170233,-2.075185378672772,-0.0001473700306625,0.0003468885408739,3.175779996758962e-05,-1.868867150894009e-05,0.4068383408327338,51.0,0.3404665653656736,21.0,-0.4556626246899027,-4.834311931966756,-2.534466877259603,-4.102956975886838,1.4303928222001108e-05,2.586280235608843e-05,-1.0687416447653617e-05,-2.6110058488257586e-06,0.4023536138767922,43.0,0.3636844043693332,19.0,-9.413320266014292,1.7312010315605442,-2.6126419145162787,0.1338913505017203,1.1403081875730128e-05,1.1454786277658294e-07,2.1806849849817462e-06,-4.693235716455704e-06,0.4068383408327338,51.0,0.3404665653656736,21.0,0.0905603426144907,-3.749636427618857,-0.4815171124251019,5.277521817413507,-9.258161036648282e-05,8.009579736821782e-05,2.716281774223686e-06,-2.388429183839792e-05,0.4203909654664349,65.0,0.3724189298336375,25.0,2.49210210572045,2.40588144712975,0.0004907926839875,0.0003200727855813
49,CRUK0024_R2,-9.846384897250363,-5.715605767152944,14.620780385083863,-2.707667205371928,0.0003582497537686,-8.676913456545146e-05,0.0001280658413706,3.900684639247434e-05,0.6520696055813869,2285.0,0.585478516676341,494.0,-2.3860777066491115,-0.7480348340321834,7.317860546242485,6.181309703759268,-0.0008530000590907,-7.748223648342243e-05,8.633067030533646e-05,2.7612997422890472e-05,0.4731746704695984,190,0.3265383220787519,32,-4.114388529909047,1.9099937467174224,-1.261298945890982,-6.874878924468836,-0.0006337424970346,-2.302072230009154e-05,5.9081957193112186e-05,2.5873602593267946e-05,0.4145939160372959,56.0,0.3567784171727871,27.0,-0.7431559348900038,-4.446014449194438,-3.706350289983418,-4.6606699524438095,4.515024906856902e-05,4.998091239885754e-05,-1.923335761315285e-05,-1.5236625903332777e-05,0.3824130264210142,30.0,0.3579933603335528,12.0,-0.316152488634314,-3.352716190410393,-0.0748809937174537,1.8499306531045687,-2.547322481860552e-05,4.439270446717682e-05,6.008995353200715e-07,2.511668094821153e-05,0.4145939160372959,56.0,0.3567784171727871,27.0,-6.437007585024449,-1.5789292661667742,-1.3514073689412265,2.337343211973443,7.628012828424142e-05,3.44664248138288e-05,-2.6841398548597885e-05,-8.609776800558263e-06,0.2888234421896902,14.0,0.2595828832747144,7.0,-0.7870089219253388,-4.476461348876739,-0.001237569743329,0.0005105990549894
50,CRUK0057_R2_ROI_2,3.1917003573341725,-1.1572637116676288,2.269951716614379,4.0576145364813625,7.347990228877772e-05,2.415675197721159e-05,-1.0376911422979609e-06,-7.110613046120879e-06,0.6086295997316165,1101.0,0.5220261324885055,210.0,-2.2655678531590757,-0.7848649544386817,6.388471044115628,5.57324416405342,-0.0009562810145059,-6.62859291768422e-05,9.136768574230712e-05,1.947794480257309e-05,0.4362747148275036,124,0.2829951340118434,16,8.72580421065859,-2.0428890247376863,6.270943624920267,0.8604431394585149,0.0013734221580244,0.0002409275115268,-0.0001059366603874,-4.3820235739741744e-05,0.4596263969255509,99.0,0.4321656450240215,39.0,-0.975506454914577,-4.790042844740968,-4.574234657949796,-4.189668341486259,4.752548196503401e-05,3.782752924120887e-05,-2.4703432334503284e-05,-1.6283525963660032e-05,0.3817857413620998,49.0,0.3140930693087525,15.0,-3.683366093728565,-6.127523664029345,-3.422432000307777,1.9061431685597197,-6.829609114879351e-05,2.330487085022941e-06,-8.751818672244096e-06,5.18394837458622e-06,0.4596263969255509,99.0,0.4321656450240215,39.0,0.7965143510897083,-3.1691846430372648,-1.3664064608004796,4.409080931221133,-7.908038324028558e-06,8.291233447571206e-05,-1.844674075897211e-05,-2.9576621156342416e-05,0.3697306045462369,41.0,0.3052610604568431,18.0,4.269721529661141,-0.308366271749039,-0.00099389388916,-0.001457502466793
51,CRUK0052_R1_ROI_2,5.125080819118961,-1.1086485549866136,2.184463238616542,5.24955197237645,-4.158674385931565e-05,3.512071991561254e-05,-2.361582854399012e-05,-5.197213412091272e-06,0.588498355407313,882.0,0.5135993688553472,159.0,-0.9620855205696268,9.394304563290126,5.66560560092788,-8.245632977488844,0.001177558769212,4.957699512201671e-05,-8.465562866769399e-05,7.962682470858036e-06,0.5970914025086662,905,0.5244885395220943,189,-0.8033710557108417,4.151289619527043,3.995158288123568,-3.33034778750623,-0.0005507210656208,4.524994846680764e-05,5.214806667912938e-05,-6.90762656084679e-06,0.3879601694583937,40.0,0.2637470173955376,13.0,0.5198889279618234,-2.94758023495166,-2.208695136456113,-3.796445401002437,3.560847980149126e-05,-2.06419449626434e-05,-1.3031722682957588e-06,2.747415680473732e-06,0.3997204678745442,45.0,0.417243777831514,26.0,-9.38004250906206,1.5319860373135288,-3.1827864511004145,-0.1040831219966437,2.8791506082730657e-05,1.6788049676593106e-05,1.560301331131093e-05,3.1449928610213234e-06,0.3879601694583937,40.0,0.2637470173955376,13.0,-0.1673917451098129,-3.2491789474029984,0.2749226292132143,5.5169649051516405,-5.638807126173274e-05,4.9517284930701856e-05,1.588720424156363e-05,-1.1059286584519974e-05,0.3930989036768868,35.0,0.3441340622680551,17.0,1.7632877074849511,3.829893679962959,0.0008086315635751,0.000769316672619
52,CRUK0002_R2_ROI_1,0.301086288023405,-2.073199628012243,7.660875953078082,-1.080678827655405,0.0001937320951003,8.180261973116697e-05,4.8397800957570624e-05,-3.807664553918574e-05,0.6089770910630324,1223.0,0.5451673946303222,255.0,-2.3941594866606115,-1.2461180501027935,5.284749887342064,4.782853286138662,-0.0009513052702072,3.2487991149330865e-05,9.211124978663906e-05,1.6758768228512757e-05,0.4408829799481276,121,0.3501180638385835,22,-5.726068606276448,-1.2922983264839067,0.032378208215603,-4.007707134371401,-0.0007502298844077,-0.0001377144417099,5.983992872579394e-05,2.6259331620828885e-05,0.3855968180832591,41.0,0.3732300068553927,17.0,1.0968167080850004,-4.778537967519262,0.4417661497119511,-0.5506867282727675,4.45834772421668e-06,-3.0600130423313424e-05,1.0237704410928823e-05,3.48944217796643e-06,0.3989621793114442,52.0,0.3959513851911637,28.0,-9.527526631361768,1.196197043438454,-3.993090813920448,0.9365674749104782,2.920707595367964e-05,-7.066374242528067e-07,1.7643909199205097e-05,1.3268152110545733e-05,0.3855968180832591,41.0,0.3732300068553927,17.0,-6.382777396129719,-2.760929103765878,-2.9396169935205383,4.08478917183627,8.813302802108254e-05,-2.076643456964147e-06,-7.199645376239352e-06,-4.102986025233116e-07,0.3184836117883095,21.0,0.2200817069435285,6.0,-0.9933010580423584,-4.159578189989643,-0.0013446354378439,0.0006143569075362
53,CRUK0004_R3_ROI_2,8.941618378197544,-3.266944905032735,-2.4533488936516568,4.489912037753794,-0.0001903120007521,4.7717862062218136e-05,-4.8572349355773967e-05,2.2571639328583825e-06,0.5517079192616031,555.0,0.4452124886875745,87.0,0.7756099556368585,1.514055301848845,2.3900678932749457,3.215526561985754,-0.0006295897262176,8.952105279063007e-05,6.560780879181386e-05,1.1613293156982122e-06,0.4838394247566359,205,0.3457275858629747,34,-1.0192842705237517,4.025267799788625,2.6537014911355614,-2.935399829705496,-0.0006092465264283,1.343787932379604e-05,5.688722474582774e-05,1.967365639618985e-05,0.3785727926130427,35.0,0.2812240594511262,13.0,-0.6458780152120991,-0.2114684060676578,-4.4547627105513,-3.9282193105274863,0.0001407337280602,6.466760672582043e-05,-3.5369546289425825e-05,-1.4785877594427596e-05,0.2948283122500713,18.0,0.2107634413564615,5.0,-7.576242769853951,0.671130635687729,-6.628790341905671,0.8305835178149249,5.458256593499926e-05,-1.365935357402849e-05,2.0244037263940632e-05,-2.7801729082829493e-06,0.3785727926130427,35.0,0.2812240594511262,13.0,-6.344889292381878,-1.9582876309436372,-3.3168017952081645,3.7136727121317183,7.693241894442006e-05,2.7185935428212583e-05,-2.6608980641975325e-05,-1.7465010068005592e-06,0.3373090914143485,24.0,0.1980440731624168,7.0,-0.9689295926350406,-1.4950369928055462,-0.0009789894643244,0.0005686968277816
54,CRUK0036_R3_ROI_1,11.333080100897591,-6.50398353231274,-3.5188864172540684,5.533365876901584,-0.0003477521074032,7.560571000303794e-06,-7.737869751782033e-05,2.220087604075862e-05,0.5049140236733153,291.0,0.3255513524795778,32.0,-0.378395173815092,4.609763743546273,0.7919865925358017,-1.160238087043999,0.0002220829152063,0.0004114314140774,1.812153478843617e-05,-5.47073436959071e-05,0.5490973713151256,482,0.4563887607882058,100,-3.0517551378630943,2.904706902142028,0.7472028479362494,-5.321636488701579,-0.0005601449619403,-0.0001490772281642,5.820531473324452e-05,2.5512442907032897e-05,0.3443828375195048,32.0,0.3071343076375508,15.0,-0.3257931934615705,-4.728096338331816,0.3360483588376662,2.0344051561888,1.1606726571103464e-05,3.3336511953862564e-05,4.8117794822106505e-06,-4.29746725625858e-06,0.422926499136489,53.0,0.3592405393934287,22.0,-8.203165290458623,0.1152072513979027,-6.259880563916441,0.2785156027632056,5.703847317534544e-05,-1.758916925171512e-05,3.018960899830205e-05,-1.463821890547305e-06,0.3443828375195048,32.0,0.3071343076375508,15.0,-1.758984114411983,-4.253329929541923,0.8401627999603938,3.211195689825679,9.331976137973508e-07,-1.522194708652135e-05,-7.609590902122316e-06,2.128521143052811e-05,0.3574809160614583,31.0,0.2875604384555122,10.0,-2.3192364476589065,-0.8154729038372419,-0.0001380244429212,0.0006439849965597
55,CRUK0002_R3_ROI_1,5.383285663243692,-0.9263294653680456,3.2375160694066496,4.23500328253304,-6.60136898578801e-05,5.391054067265847e-05,-2.2205780885689686e-05,-2.200867434701198e-05,0.5801360625515833,796.0,0.4840891842503971,146.0,-0.2764062603538622,3.907811089725418,0.5834915190970881,-0.7675917257455055,-0.0002399074322949,0.0005971945011111,5.243917193452383e-05,-6.054886182103215e-05,0.5194525619880103,291,0.4234054675107888,56,-5.933709092252275,-2.2693535030516703,1.8644698057886755,-5.672269575403677,-0.0008792520715446,-0.0004301865166389,5.929176783386646e-05,2.6289719817250197e-05,0.3249951172698135,20.0,0.2906039203334514,13.0,1.826400479903179,-3.3796383452716343,-0.5382778679061047,-2.1598423972816563,-6.880105562748964e-06,-6.785907008123398e-05,4.537768874976824e-06,1.5659733516800994e-05,0.4075075288467655,50.0,0.3729956168116203,28.0,-7.257448694840084,-0.7096008768919219,-5.353280877838352,-1.1224908357709955,8.820710343291946e-05,-5.916800067611412e-06,3.388976748001674e-05,-3.8107818908110376e-06,0.3249951172698135,20.0,0.2906039203334514,13.0,-7.126456723481965,-3.963756575879901,-0.1413443061247633,1.726639754981384,0.0001257118954963,-4.1774019715101246e-05,-2.314642845716233e-05,3.31214042837437e-05,0.3001807726598278,17.0,0.3129596665462808,11.0,-2.5924757817535107,-1.2642141265975686,-0.0006828399872677,0.0008560629342582
56,CRUK0009_R4_ROI_2,-9.459580239993857,-6.2036105750255786,14.113156662472418,-2.2107155229507423,0.0002573703771391,-8.877289818491283e-05,8.415822265463189e-05,4.000233061306881e-05,0.6474612599608744,2001.0,0.5778804658790184,407.0,2.87672676061181,4.758124811717097,2.5371866331985946,3.708608935242256,-3.934527586861868e-05,-0.000139218300555,4.37070249849246e-05,1.4165167960590368e-06,0.565955791355738,529,0.4048938122180738,70,0.972029338007499,4.952674195361275,3.073130184700516,-2.3299731453871613,-0.0003364194497373,0.0003537699877034,5.1461595120119967e-05,-7.107678483443522e-06,0.4571871925931761,91.0,0.3950267999249874,38.0,-0.6477402418744469,-5.535880373389258,-1.1422781837309737,-2.625422173400414,-1.3436504224867529e-05,4.038222555315008e-05,-1.3225516712694426e-06,1.5051396787735898e-05,0.4327094730788564,66.0,0.345599066651766,19.0,-3.885861957418235,-6.2498671066314015,0.5476771928891099,0.737838125368215,-7.943677406383536e-05,3.509808547445614e-06,-3.630237554300616e-05,1.2349039392163124e-05,0.4571871925931761,91.0,0.3950267999249874,38.0,-4.008665515895287,-2.722849767461616,0.6855449386454403,4.16386660941509,2.62618628251488e-05,-2.6914771027036075e-05,3.1319848802680068e-06,1.1967573117128509e-05,0.3604716786642084,29.0,0.3368960520674608,16.0,-1.3367970774643692,-1.0092586100904886,-0.0003715992915918,0.0003640699439804
57,CRUK0003_R6,1.1385453132049943,-3.389678715884173,6.280487400891797,-0.0355852082712772,0.0001115108430375,0.0001121379366531,1.8770851658369317e-05,-5.456603024872608e-05,0.5878208246980768,864.0,0.5098659854280291,178.0,-8.69473725957803,-4.671362245084674,7.562477410513651,7.776945712271654,-0.0012103200238929,-0.0003260595920964,9.98705818784373e-05,3.4567184581584774e-05,0.351334772070083,39,0.223858524921325,5,-0.5388295381432389,4.241226359493614,0.4612485095875466,-4.858273914443017,-0.0005397564024242,8.640441963347259e-05,5.606745657825444e-05,1.13029245248224e-05,0.4162679891393078,55.0,0.4148122873859665,33.0,-0.2170321371025729,-1.3621099623486626,-2.6614158306332545,-3.291550323018253,0.0001220494533416,-3.394634055046357e-05,-2.5104864222449587e-05,1.847088023091507e-05,0.3477856849071411,27.0,0.3184122362138361,12.0,-0.2022362046360548,-3.502838126661694,-0.3927746413518584,1.8392248936620927,-1.9659137686259244e-05,3.0017354136283518e-05,-9.17608715390444e-06,1.2683852221640222e-05,0.4162679891393078,55.0,0.4148122873859665,33.0,-7.12639511486201,-3.8042367758700704,-0.8767948225127256,2.135461696261999,0.0001545103214624,-2.9883214098393583e-06,-1.7217494059874465e-05,5.750223904315929e-06,0.3056503425343099,19.0,0.3361653783140652,13.0,0.2277314532738757,-4.143141158762936,-0.001538792190514,0.0003988227808755
58,CRUK0046_R4_ROI_1,9.619866890599477,-3.655408237338573,-2.527448516967042,4.273344768576548,-0.0002432763578301,3.274982340452347e-05,-6.002962595050971e-05,1.0790438749226788e-05,0.5458184187530981,437.0,0.4041784956237172,65.0,15.095176281053632,4.781544640459402,8.20459069641113,-5.763091422136454,0.0031469031031701,-0.0004386685134924,-0.0003819043122604,8.259707459700966e-06,0.6476063324527018,2042,0.5894330579619155,487,8.607685194822487,-1.5469691070250422,4.715937997707438,0.4787707020324264,0.0011846296665746,0.0001007842278065,-5.831365684873616e-05,-5.741068038200848e-05,0.413795425298253,71.0,0.2614980245460969,21.0,-0.4730658352076976,-9.72612033037576,-0.3929127653124592,-1.9343117208248828,-8.277984789822699e-05,6.604516135045411e-06,1.6467206935917946e-05,5.600506026392662e-06,0.4524798442712998,78.0,0.3816555834005166,35.0,-8.099162598707736,1.765280281203797,-5.963777319879759,0.7759357444610154,2.554756971168459e-05,-2.033754844065828e-05,2.3124106307602397e-05,-1.0750836467336284e-05,0.413795425298253,71.0,0.2614980245460969,21.0,3.164869984628325,-4.540787824452187,2.897855961452517,5.083701420679071,-0.0002141492378585,-4.452116508392894e-05,2.063284496409954e-05,1.3781348074698027e-05,0.426243150753017,65.0,0.3633799440977788,29.0,3.559122793981204,3.7502980261745087,0.0030928032142716,-0.0006332498089859
59,CRUK0051_R4_ROI_2,3.9929851184209504,-1.751237272830097,1.832688408724099,4.101593118989878,5.775314541615e-05,-7.502445859744616e-05,3.395428416107198e-06,2.3897171641321942e-05,0.6328781385858191,1452.0,0.5331116822404902,251.0,-4.60468779708466,-0.4547569378492886,4.687274671349504,4.841271763612703,-0.000839234451508,0.0001928976792482,9.436381275544153e-05,1.4652887917346835e-05,0.4735590266013714,178,0.3609489604450631,27,3.2447864760344403,2.2696277146171786,4.3053393654255485,-0.0539674743951834,0.0003013842969717,0.0004165848794294,1.1320008529965735e-05,-5.751021107891718e-05,0.43104846992252,71.0,0.4341184406884102,42.0,0.6235899090362815,-5.2632125246199015,-2.911868323354089,-5.298120413265526,-9.479739455899436e-06,-7.103560500731485e-06,-1.0214703735266347e-05,-1.124974238226136e-05,0.4125267262182311,51.0,0.3862541023087877,25.0,-8.771847778985775,2.6572580819196894,-2.8969157796796985,1.7589212447940834,-3.754709731602457e-06,5.86777512568646e-06,1.6685426782059277e-06,1.8477463250848573e-05,0.43104846992252,71.0,0.4341184406884102,42.0,-1.6721170274999884,-3.8474632807582863,1.590223516679292,4.1398648664903215,1.4012425505337678e-05,-2.088788565494839e-05,4.053035271733993e-06,1.948608810917776e-05,0.3720400303049845,39.0,0.2724960210537567,10.0,3.722155391886566,-0.7165765118621163,-0.0010697609428671,-0.0003810106837152
60,CRUK0006_R2_ROI_1,0.948976099451617,-2.651942573105533,6.26247502964599,0.1775812415218432,0.0001301797638111,6.717137027379463e-05,1.7454718591240266e-05,-5.783336449718325e-05,0.6039671823349974,1147.0,0.5024352210788964,180.0,-8.706977858619256,-4.666133794449559,8.028757338034275,7.653408480581189,-0.0012448090750081,-0.0003794565670816,9.969765492389064e-05,3.437721300519206e-05,0.3235749894093936,27,0.1502854622374357,3,3.3441001589153965,1.871695810091755,4.714505328538655,0.0420092100325048,0.0004331668319412,0.0003885954805948,-1.3252391226545236e-05,-3.559128964678186e-05,0.4407149994923893,72.0,0.415795253576065,36.0,-0.129014415215196,-1.1567493073529358,-4.08058498041645,-3.944091924913071,0.0001234024835535,9.78897584639391e-07,-3.1347312830645255e-05,-4.7502635044681547e-07,0.3297894654258542,23.0,0.2798577481333243,10.0,9.374536295454003,1.5189339690300885,0.920810507114553,-4.270459468055596e-05,-3.023383682518462e-05,-5.850871999433156e-06,-3.269811652155873e-05,-3.113032307720941e-06,0.4407149994923893,72.0,0.415795253576065,36.0,-6.420880204758208,-3.615592760788799,-2.75906438691277,1.6844476156156822,0.0001333830502688,1.6291215256519495e-05,-3.137195524377943e-05,-2.8837190672875544e-06,0.2816318045791869,14.0,0.2062072887845849,4.0,3.9025328213475903,-1.04827780436199,-0.0014115006603153,-0.0005545821278764
61,CRUK0024_R1,3.49994165893356,-0.6038757895265848,7.05222916333599,0.2493988930406938,7.347627502533202e-05,6.521919525851652e-05,1.358865427489236e-05,-3.537595270257083e-05,0.5981934054519807,1003.0,0.5209095582013088,198.0,4.480487810552837,5.730849389687875,5.946770498036126,-8.552648077329284,0.0008012256170784,-0.0001951294641331,-6.127627279668577e-05,1.1894425637102629e-05,0.604650502940198,960,0.5471389652205455,168,9.69878272582242,-2.852230993153744,6.912068252130058,2.04982689629973,0.0022773908287567,-0.0004189990172776,-0.0002986922848442,6.283561505205772e-05,0.4559697174794235,82.0,0.3686192930826122,34.0,-0.6121992674470812,-7.719287806843936,0.6333163146688259,2.1852869082060176,-4.75159227789952e-05,3.154441109510586e-05,1.0825304032950988e-05,-1.2683232713618568e-05,0.4380821784972981,58.0,0.3441498646845932,20.0,9.025175103662985,1.600779541996731,0.3298951656883612,0.8098728317525811,-4.316130045215247e-05,-1.734988950063934e-05,-2.4012974761594056e-05,2.3242006024439037e-06,0.4559697174794235,82.0,0.3686192930826122,34.0,0.350259735281226,-4.010576812283464,-0.6797642358562119,5.392141855741355,-0.0001505338520605,0.0001379456572903,4.319652333838826e-05,-4.804255690693019e-05,0.4649892769386728,81.0,0.4367625848918146,41.0,4.033489100473085,1.46939009048141,0.0008989995992974,-0.0021271567203066
62,CRUK0037_R4_ROI_2,,,,,,,,,,,,,-4.780770470661495,-1.695665941209514,8.5865187875165,6.678945308402062,-0.0010510996044259,-0.0001058696977439,9.9928519726492e-05,3.2694702672532426e-05,0.4289382255636411,105,0.2137165161983955,11,-5.6796476284423525,-1.3638483771307714,1.6331520322964277,-5.459016374446913,-0.0006937455668223,-0.0001857916710568,5.998342698742439e-05,2.690088644241416e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.022121040477882,-2.6076621939824167,1.6419764352223651,4.201223628376822,8.779936676739294e-05,-4.6640738378795546e-05,-1.447634015852298e-05,3.289583679740909e-05,0.3188344986484084,22.0,0.2524927004918669,10.0,,,,
63,CRUK0006_R1_ROI_1,,,,,,,,,,,,,-9.54277684170178,-5.677841939226071,7.259918658839121,7.099842017674754,-0.001202162681525,-0.0003495605391738,9.911185884619212e-05,3.308611719272547e-05,0.2628265115851403,23,-0.0,1,8.329825648988768,-1.1985112478542628,5.617635198603937,1.000502833351106,0.0009204468354662,0.0001755396306211,-5.7173193108044674e-05,-6.087193603428243e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.381613511295079,-1.5349978429725366,,,0.0001162763269119,7.445845935680091e-05,,,0.1737728148723018,6.0,,,,,,
64,CRUK0037_R2_ROI_2,,,,,,,,,,,,,-9.77896767789497,-6.221501744315274,7.501220353526145,7.489675613229985,-0.0012395594101765,-0.0004092553392039,9.966318249764488e-05,3.430699572689218e-05,0.1843641693231335,7,0.0,0,0.9783762878960076,4.755142009831649,2.913879323052205,-2.4442206122585417,-0.0002961465511961,0.0001534697539152,5.067959443830611e-05,8.571274027133846e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,CRUK0006_R1_ROI_2,,,,,,,,,,,,,-10.066781469178723,-5.674841604159508,7.872478246940187,6.749878408260539,-0.0012237890327787,-0.0003705748196337,9.972856428117832e-05,3.4383663776890386e-05,0.2601714554718874,16,-0.0,1,3.1972099214155723,2.596389596558831,4.493088757908435,-0.0732836400866653,0.0001651281943039,0.0005177995186562,2.4215354389295227e-05,-4.809827650227902e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,CRUK0005_R3,,,,,,,,,,,,,-9.913592997639356,-6.111066157073648,7.784056340842621,7.579637798684346,-0.0012333830643002,-0.0004035677171727,9.966318249764488e-05,3.430699572689218e-05,0.2154468112201222,10,0.0,0,-6.342584614692187,-2.976389117233963,1.4884481304155055,-5.280847367609231,-0.0008369143430358,-0.0003391250379694,5.885053437543382e-05,2.50511373203565e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,CRUK0005_R1,,,,,,,,,,,,,-10.18201885909007,-5.8415262147198375,7.317538365920289,7.692738881234357,-0.0012396568130756,-0.0003989715223494,9.966318249764488e-05,3.430699572689218e-05,0.1712975930838197,8,0.0,0,-6.521128932016962,-2.809678649345425,3.2592888315869537,-4.008483682044999,-0.0007742784517759,-0.0002326054839162,5.711972920640962e-05,2.154657898450169e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,CRUK0038_R1,,,,,,,,,,,,,-8.121425006278542,-4.267332479351591,8.029162792076264,6.3606395770745,-0.0011816045651697,-0.0003026046352175,0.0001000016044485,3.501717825247852e-05,0.3766579692185666,54,0.1834838733566889,6,8.859890672254195,-1.963246932447483,6.583837650480181,1.2243734314167376,0.0013684246794668,3.1077443158369126e-05,-0.0001183898463243,-4.922890706600362e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0584733537543727,-4.635063462606212,-0.8870273472722823,2.3731046259217154,-6.089058874406788e-07,-5.094315353332492e-06,-1.4792485014576004e-05,3.102327589242616e-06,0.3587117625385552,30.0,0.3384577967736917,12.0,,,,
69,CRUK0005_R4,,,,,,,,,,,,,-9.065378679548315,-4.9607322994953424,8.081278681637576,7.773113008271423,-0.0012453640403746,-0.0004096605129401,9.966336495482424e-05,3.430744418850723e-05,0.2741812285809878,17,0.1143682217349019,3,-7.5930437201217265,-3.5624729788014244,2.0089989625777367,-5.148267455215093,-0.000832174447903,-0.00033604469901,5.874956140339343e-05,2.4766002231400408e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,CRUK0037_R2_ROI_1,,,,,,,,,,,,,-9.188270542767237,-5.094808831796572,8.050236475022919,7.197001347919764,-0.0012316923687193,-0.0003642085322315,9.967106054574228e-05,3.432390135815792e-05,0.2827742480877165,20,0.1468166565400792,2,-2.670299247701384,3.2454084223800823,-1.69614455526709,-6.859657133429719,-0.0004215904440879,-4.735056404211863e-05,6.023636289787949e-05,2.830479980735259e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
